id,name,api_football_id,fd_name,rating_mu,rating_sigma
2207,Lichfield City,8849,,1197.212693579037,334.39648689471073
2208,Ely City,8774,,1148.2513650631536,320.84966132492906
2211,Hadleigh United,8801,,970.7748177238599,344.0825536016694
2213,Romford,7248,,1329.4932989121066,335.27342599749585
2214,Edgware Town,8772,,1213.6465335856678,320.314213121214
2215,Crawley Green,8758,,700.8050694203766,335.2667244777453
2219,Cirencester Town,7629,,1272.839344665133,320.57730484065013
2221,Roffey,19265,,929.2358359026096,339.8516780880732
2222,Fisher,8784,,1342.0686015174253,324.1356061833521
2223,Redhill,8909,,1411.2001780125559,338.52466731156267
2224,Eastbourne Town,8769,,1290.5779075303653,324.68320837158853
2225,Little Common,8852,,1004.4663439285714,324.14540683019663
2227,Pagham,8893,,702.4321872389506,335.8514836677856
2228,Glebe,8790,,1334.5948859727991,325.0574963474427
2229,East Grinstead Town,7224,,1244.6758579199764,334.20870565321474
2230,Eastbourne United,8770,,1557.1625611503466,319.5517010088928
2231,Sporting Bengal United,8944,,859.6388716546915,330.1796344601533
2232,Crowborough Athletic,8760,,1298.8292278421195,305.87307928107015
2233,Bearsted,8701,,1026.582717319022,334.67440575089967
2235,Sherborne Town,12026,,1359.902334408548,335.88634098745933
2237,Street,8958,,979.3613091928723,323.8578443425853
2241,Cheadle Town,12091,,990.7261198667954,335.1921231349695
2242,Liversedge,8853,,730.6050589731669,334.8222413130339
2244,Handsworth Parramore,8809,,1026.5648652147809,334.1875554648954
2245,South Liverpool,24347,,1146.4715875531776,303.41213079012675
2246,Litherland Remyca,8851,,912.2990089189136,340.2929867627931
2247,Glossop North End,7227,,1239.8980788585575,319.07656508956876
2248,Lutterworth Town,8864,,1094.5236084063072,329.4552963251732
2249,Studley,12078,,1196.6201896842924,319.817629842707
2251,Boldmere St. Michaels,8711,,1287.265725936818,334.1847947887035
2253,Oadby Town,8889,,901.4913880803927,338.5394647518427
2254,Leicester Nirvana,8844,,672.4451102043176,334.3051206961549
2255,Northampton ON Chenecks,8884,,1162.3445115421835,335.2662377748363
2257,Downham Town,21703,,1310.4566976673184,319.1596471901581
2258,Leverstock Green,8847,,1225.7380760190895,335.9752303655058
2259,Baldock Town,8694,,989.7542895567024,323.0962890344961
2260,Harpenden Town,8814,,1067.068591073684,306.04919064579786
2261,Halstead Town,8806,,728.5750197018402,345.655309925704
2264,Lydney Town,8865,,908.5929806944323,319.9155495038469
2265,Thornbury Town,8971,,675.631164680064,328.2812664398434
2266,Longlevens,8858,,1091.5090519700202,334.2013719352704
2267,Winslow United,9004,,1083.0093174164858,339.28254849676676
2268,Horsham YMCA,8832,,1067.0054895782355,323.65725679787147
2269,Newhaven,8877,,1168.8848400946993,338.7130163808697
2270,Hanworth Villa,8811,,1793.8314913384174,338.2042143483699
2272,Hassocks,8817,,1069.525485304307,327.55886727703916
2273,Haywards Heath Town,7647,,1321.3777674488683,340.7071969241842
2275,Erith & Belvedere,8776,,1358.9487172691365,335.9467332729876
2276,Lingfield,8850,,964.8684130053355,336.13031618249767
2277,Hollands & Blair,8828,,1249.2882279941025,318.0428768649693
2278,Hamble Club,8807,,1126.296752992555,336.33704010901204
2280,Newcastle Benfield,8876,,1470.8102304893252,334.19336340778
2281,Knaresborough Town,8841,,853.2412929225867,319.23794279191105
2282,North Shields,8882,,1237.057075864604,334.8641897774375
2284,Penrith AFC,8896,,1023.2081857081254,336.03793769308464
2286,Penistone Church,8895,,1074.3383714411545,335.4677424683634
2287,Charnock Richard,8736,,1658.6787021917241,326.535875611185
2288,Padiham,8892,,1166.0231240458988,321.4256781256455
2289,Golcar United,17044,,1044.3857208747083,334.6384518501615
2290,Northwich Victoria,8885,,1229.3014201618798,334.2695425389894
2294,Malvern Town,8870,,1314.7864554557632,333.48806912877177
2295,Hereford Pegasus,19553,,844.6065301862573,334.5161345302462
2296,Melton Town,8872,,1125.975442273115,335.7901170919138
2297,Harrowby United,11983,,1107.377106378856,334.5362185459912
2300,Newport Pagnell Town,8879,,1148.8496773144273,336.59882863274976
2302,Sawbridgeworth Town,8922,,1135.7604941450224,319.86803183856546
2304,Potton United,8901,,929.2804934614419,335.61115954470455
2305,White Ensign,8998,,1071.5595745203339,334.8728663030006
2306,Reading City,8907,,1649.660657506418,307.067188355284
2307,Ardley United,8682,,1433.3332720539158,322.1027921788055
2308,Roman Glass St George,8910,,1511.932734870789,319.9526926140534
2309,North Leigh,7661,,1049.2015725782944,334.1953674303642
2311,Varndeanians,8980,,855.9619867263799,334.7409178057423
2312,North Greenford United,8881,,1359.5068610457258,322.93386216536703
2313,Corinthian-Casuals,7710,,1505.1950466671367,321.23967494308744
2314,Punjab United,8902,,1237.830928890678,319.57922777926404
2315,Snodland Town,21714,,1437.951604906376,320.21882440187534
2316,Sheerwater,8927,,602.1487020193633,334.8514183433668
2317,Rusthall,8917,,1056.6969795663547,339.5461648623223
2318,Portland United,8900,,688.9773853593219,334.4354162469973
2319,Hamworthy Recreation,24339,,1414.511381785736,336.00114717951357
2321,Ashington AFC,8686,,1661.4480355761266,340.0017857583822
2322,Vauxhall Motors,8981,,762.9689231091025,336.3433231480928
2323,Eccleshill United,8771,,1032.1130994418813,334.90339418876454
2324,Thackley,8967,,905.1778940348042,334.18026436557807
2325,Frickley Athletic,7643,,752.8257724178079,337.78873026569204
2327,Coventry United,8755,,1251.9772174411619,327.83629751223924
2328,Stone Old Alleynians,8954,,1202.161194361641,334.18764444796096
2329,Bedworth United,7213,,1152.7903125322573,323.0029855440727
2333,Grantham Town,7718,,1562.25165298807,338.921982174907
2334,Wellingborough Town,8989,,1314.305322098872,319.18194490812937
2336,Thetford Town,8969,,949.0779558245648,319.07121414446834
2337,Ipswich Wanderers,11996,,1491.112239620599,325.4838582152609
2338,Stowmarket Town,8957,,1286.4254179074553,335.9893315348141
2340,Tring Athletic,8975,,1191.0328619197792,329.0772403919127
2341,Barking,7209,,1492.0514054083244,324.0748374586663
2344,Tuffley Rovers,8976,,963.2545587507286,332.66692456742624
2345,Kidlington,7650,,1186.1854012501176,321.12775496236355
2346,Virginia Water,8982,,1093.0899730104838,313.92235709261115
2349,Hilltop,19554,,935.7354849259084,322.43997051983064
2352,Tunbridge Wells,8977,,1032.361334317621,320.2183052545759
2354,Sutton Athletic,8961,,1004.743325882644,336.7786914525688
2357,Millbrook FC,24342,,1049.0886814474993,336.52790538144336
2358,Shepton Mallet,8930,,1503.6819723195067,320.78839437249076
2359,Horndean,8831,,1535.0366841536056,319.4490929712956
2360,Crook Town AFC,11968,,1310.7426215280975,338.3735865458841
2361,Marske United,7658,,1374.1468520344888,319.9992369344279
2364,Whitchurch Alport,8997,,1508.4753084033377,325.6736566932718
2365,Irlam,8835,,1272.641343799561,319.35420660409454
2367,Burscough,8730,,921.4119440327484,341.16854195153246
2368,Brocton,11956,,1185.8926585411748,335.05242320913885
2369,Tividale,8972,,997.6247117126837,336.31643188603783
2371,Rugby Town,8915,,1641.934871533778,335.5959001737788
2372,Hinckley AFC,11989,,1197.8053054154057,321.7582616452258
2373,Highgate United,14429,,907.6185360568159,334.30786559881557
2377,Deeping Rangers,8763,,900.5089883790413,334.24547350912354
2378,Sileby Rangers,12028,,1426.2043505933289,322.684640237797
2380,Hucknall Town,12101,,1219.5253146098971,324.8734492013702
2382,Wroxham,9011,,1506.5861695121655,309.19347106738525
2383,Walsham Le Willows,8984,,1400.8998010542432,324.0327507745276
2384,London Lions,12104,,1010.4483683356748,334.3109194606181
2386,West Essex,8994,,931.5107856855634,335.8833140172299
2389,Phoenix Sports,7245,,1331.04084392382,321.24236468264104
2390,Holmesdale,11991,,1096.5018414087754,315.4970241301738
2391,Crawley Down Gatwick,8757,,1292.1198107492392,334.2617513955581
2392,Alton Town,12049,,1103.558625918331,310.5529452100611
2393,Fleet Town,8786,,1346.2176093080182,334.66781161452525
2394,Wincanton Town,12044,,975.0333784549816,337.25618555380004
2399,Buckland Athletic,8727,,1340.2895601858813,321.26885643436185
2400,Birtley Town,12126,,1426.0447526082237,305.8402152943388
2401,Bridlington Town,8719,,1095.764554551178,296.2903971241947
2403,Blyth Town,24334,,1271.2472997226473,334.41301243190503
2404,Wythenshawe Town,16998,,1511.302250461827,321.0854124666854
2407,Pilkington,21711,,1097.4798394153163,319.447322761761
2410,Uttoxeter Town,16997,,1026.872533459799,334.33155228648997
2411,Heanor Town,8820,,1237.8991307783433,334.1788495011185
2412,Shifnal Town FC,12149,,1784.8155704903138,321.8966698733151
2413,Belper United,19548,,1071.5287346470643,322.33186789285054
2415,AFC Mansfield,8670,,1313.9231117675974,334.17822523813146
2416,Kimberley Miners Welfare,19555,,1048.1682079881707,334.71315818452456
2419,Newark Flowserve,14418,,1433.5228281110012,308.87713400042895
2420,Milton Keynes Irish,16990,,1511.0663726741614,325.47271727629106
2421,Welwyn Garden City,7679,,1538.9715100688243,300.57578942165406
2422,Little Oakley,14414,,1292.7320609805527,308.27628285160444
2423,Dunstable Town,8766,,792.6361886246716,334.21453574963715
2425,Brantham Athletic,8717,,1676.7442332813837,307.1272695115165
2426,Benfleet,14406,,1426.933346753849,322.07742901766187
2428,Oldland Abbotonians,12106,,1395.670397241054,320.08629568143886
2429,Amersham Town,24331,,1792.8461470573143,317.44814992392884
2430,Rayners Lane,17078,,1399.1853555388489,339.53209712574505
2431,Broadfields United,8725,,988.6054930926916,334.2571311488426
2433,Cowes Sports,8756,,1040.2036424123255,332.5123446868137
2436,St Blazey,12112,,1172.544225382005,334.3069482460938
2437,Ivybridge Town,24340,,1345.6891738064523,334.2225031639854
2439,Saltash United,8920,,722.6741538630084,334.48523620489027
2440,Boro Rangers,21702,,1263.0471936908145,334.4392425647892
2441,West Allotment Celtic,12041,,732.0975514762072,326.69916367952044
2443,Lower Breck,8862,,855.8144785029124,336.0688418417135
2444,Stockport Town,21715,,1109.4114579464515,334.3462167610858
2445,1874 Northwich,8666,,1167.8835234122128,338.20012328760833
2446,AFC Emley,11936,,1593.9667054185375,335.43156724222854
2447,St Helens,24349,,1436.6861465868324,305.6710685733214
2448,Rugby Borough,21713,,1257.6684766958717,335.98744509287263
2449,Darlaston Town,19551,,1720.5235979169918,339.19733199119196
2451,Stourport Swifts,8956,,1067.7671703394853,329.85989805884714
2452,Sporting Club Inkberrow,24348,,1193.4686740349298,309.0162803017109
2453,Dudley Town,12061,,1284.9073703156084,322.2106558854632
2455,Aylestone Park,21701,,1044.4411342647993,335.2311844050346
2456,Cambridge City,7218,,1742.7921971547396,325.9106973826324
2457,Lakenheath,16989,,1113.4487264038328,338.1060873463012
2458,Harleston Town,21705,,1385.06158852422,340.6524959334802
2459,Heacham,21707,,945.5788199343473,339.264440569769
2460,Cornard United,24337,,1416.727912681391,322.9302022964108
2461,Fakenham Town,8781,,1141.7144449467273,321.3447389462728
2463,St Neots Town,7672,,1843.13806462043,319.9347032840784
2464,Grays Athletic,7228,,1553.3086056301536,306.1626255997899
2465,Hullbridge Sports,7649,,1473.9029653338973,323.1570043371363
2466,Portishead Town,24346,,1251.1039527945368,319.43029759875463
2467,Easington Sports,8767,,1501.0514864435354,334.329810031946
2468,Hartpury University,21706,,1402.7760445812212,341.46098171578655
2471,Clevedon Town,8745,,1509.7604553279384,308.68897447812293
2472,British Airways,24336,,1005.4799051850455,334.1839266187942
2474,Larkfield & New Hythe,24341,,1316.7214518180813,334.3650235061069
2475,Kennington,14413,,1085.1597736638462,336.0153443850048
2477,Tooting & Mitcham United,7256,,1188.9813086824638,324.1837558521264
2478,Peacehaven & Telscombe,8894,,1171.6705748003826,324.1720647705481
2479,Shoreham,8933,,940.58578317366,336.54999183834553
2480,Beverley Town,24333,,1179.3090498801564,334.6147917527866
2481,Whitley Bay,8999,,1044.7071835822537,338.4035577626895
2483,Leatherhead,4696,,1815.7606711827034,307.9364006506897
2484,Harrow Borough,4705,,1444.8883104165,321.8043193181652
2485,Herne Bay,7232,,1983.955193206518,344.8899092508793
2488,Felixstowe & Walton Utd,7642,,1584.4930222819771,318.15070675003625
2490,Southall,8941,,1453.5689766051635,296.2677257962342
2492,Clitheroe,7632,,1490.6535459990996,335.1011289290052
2493,Belper Town,7617,,1303.3535271764683,335.6188568582375
2495,Beaconsfield Town,7699,,1296.6496384444138,340.76182416837497
2497,Ware,7678,,1774.584596704882,314.73317349413077
2500,Bradford (Park Avenue),8651,,1113.5385522835468,320.54726778452715
2502,Concord Rangers,8658,,1171.2316048898758,319.19587042037307
2503,Kingstonian,7725,,1462.380816650836,333.2337025774748
2504,Larkhall Athletic,7238,,1826.181570851939,331.2535048350573
2505,Margate,7730,,1981.7660661730154,325.5956912228771
2507,City of Liverpool,7630,,1351.3296265304311,319.62654253878486
2508,Anstey Nomads,8681,,1823.2677667887533,337.3722049152873
2509,Cribbs,8759,,1581.9092736653927,322.96417503085235
2510,Bristol Manor Farm,7621,,1359.3846209269343,321.6658955711844
2512,Stafford Rangers,7748,,1413.7577534681309,339.6004413707157
2517,Newton Aycliffe,8880,,1305.0039886206366,335.3848377210932
2521,AFC Dunstable,7610,,1823.647710082791,323.75936597841553
2523,Haringey Borough,4681,,1683.3133883652552,310.0661802354458
2524,Stotfold,8955,,1010.2883086466859,336.768974563404
2527,Walthamstow,8985,,1400.391519909183,319.07981890699153
2529,North Ferriby,16992,,1044.1227115525924,334.20415689148615
2531,Lye Town,8866,,1093.662446335317,320.5534927552196
2532,Mousehole,16991,,1702.700133288496,319.8718387196744
2536,Blyth Spartans,8650,,1313.0685121520241,335.07038197262267
2575,Hendon,7722,,1809.3897579174145,333.63971655255807
2588,Mickleover Sports,7733,,1689.5345287068699,338.534558275894
2597,Bognor Regis Town,7703,,1376.881828448222,333.9051355728651
2625,Biggleswade Town,7700,,1636.2974312892459,333.03971340476477
2756,Wellington AFC,8990,,841.4320593085115,340.43450372031464
2788,Nuneaton Town,10159,,1423.4847105538356,334.1908367512265
2805,Bradford Town,8716,,1399.6686899163883,325.3072271220047
2814,Thornaby,8970,,1224.55338321692,322.3156131579161
2819,Winsford United,9003,,946.8156495762577,329.47833523232975
2826,Harlow Town,7646,,1342.405311567557,293.2123300189566
2851,Turks and Caicos Islands,5169,,658.0242519172289,334.4754220470605
2869,Hallen,8805,,1101.785235763185,331.3131965736507
2925,Central African Republic,1527,,1315.9459268435303,323.3255759393162
3084,Abingdon United,8676,,1114.693303064733,320.9044864436376
3118,Blackstones,12088,,1424.4014868594156,319.4489984804609
3384,SV Sandhausen,189,,1495.3932571177122,4.913745777562496
3387,Hallescher FC,1316,,1426.3884909991916,56.45798212967775
3390,Sportfreunde Lotte,1323,,884.7174527381435,326.8808287028742
3399,Atlas Delmenhorst,4260,,954.4769138621153,324.56976572950435
3407,FC Gutersloh,14485,,1036.469713575006,313.23675711389524
3409,FC 08 Homburg,1634,,1228.8868153904227,303.37245932520614
3411,VfB Lubeck,1625,,1359.224353524312,84.32089098165751
3412,Lokomotive Leipzig,9355,,954.5854624909598,321.2001931979654
3416,FV Engers 07,12767,,879.084692653299,326.0433827555837
3428,BW Lohne,14629,,1035.214780624203,312.4930058952491
3431,Eintracht Norderstedt,1631,,1027.4801484838074,326.975173863541
3433,BFC Dynamo,1636,,839.8321976131338,328.64099538095326
450,Santa Cruz,,Santa Cruz,1500,350
428,Nautico,,Nautico,1488.0914968367213,58.73744948761653
1933,Progres Niederkorn,658,,1454.129822173611,243.2545486050406
1941,B36 Torshavn,678,,1130.5900556884078,229.41272458793915
1952,Laci,2256,,1196.8032543252928,350
2006,Caernarfon Town,356,,1007.4057652907511,289.0735781393923
2017,Marsaxlokk,14507,,1350.7276091295337,350
2018,Tikveš,4348,,1295.6170650748873,350
2019,Stjarnan,275,,1060.1822015808766,278.45636623327937
2022,Mornar,3740,,1377.6048423919938,196.8496940804695
2026,Sliema Wanderers,4628,,1251.722949460922,350
886,Jaro,,Jaro,1535.8454125197825,8.38464680846806
543,Leones Negros,,Leones Negros,1543.2387669281222,266.051641261282
544,Dorados de Sinaloa,,Dorados de Sinaloa,1533.4017589458083,249.33611693070674
580,M. Saransk,,M. Saransk,1496.0740990388567,216.73920942877174
593,Kuban,,Kuban,1511.056329621983,193.62420724612903
2038,Sheringham,19835,,1809.3368825648843,350
2042,Stansted,8949,,1316.8294103951043,350
628,Grodig,,Grodig,1477.6726648995657,105.45865245985041
667,GKS Belchatow,,GKS Belchatow,1444.1409432815208,24.20745999277392
672,Zawisza,,Zawisza,1452.1826765683572,21.40981158937652
2262,Malmesbury Victoria,8868,,1085.9011629329339,350
747,Gefle,,Gefle,1583.6571469261648,115.33135424575985
749,Atvidabergs,,Atvidabergs,1501.8146827352953,203.43459382086115
784,Vestsjaelland,,Vestsjaelland,1481.1332841450176,303.0236703021716
798,Hangzhou Greentown,,Hangzhou Greentown,1490.0664912402021,15.389314212141747
840,Ceahlaul,,Ceahlaul,1460.119632457884,344.93257189389027
2274,Lordswood,8860,,1719.794437990315,350
2291,Squires Gate,8946,,1348.2357294162553,350
1335,Mafra,245,,1501.7778262633585,4.151901550899774
1341,Trofense,4801,,1499.7561668564151,9.808141876575297
1349,Vilaverdense,4814,,1486.6888021491407,30.95769564677002
1350,Academica,239,,1480.0938289885864,11.339288825809481
1351,Varzim,237,,1492.3062773041204,10.925957105630918
2030,Heaton Stannington,11986,,1801.009694804723,308.7615427537384
2035,Trafford,7677,,1781.7222428862458,292.53375447105657
2050,Wokingham Town,25122,,1563.7647968207148,315.36494111695134
2054,Royal Wootton,8914,,1532.5899243520714,298.2975524206342
2055,Mangotsfield United,7655,,1644.1866093140525,300.30450764083815
2061,Ashford United,7206,,1985.7423513428203,309.3129357527041
2062,Egham Town,8773,,1530.297467132753,291.0394186761195
2065,Burgess Hill Town,7217,,1919.4566351511908,318.5858504973653
2076,Kendal Town,7237,,1358.6906953548714,300.10092644775614
2080,Stocksbridge Park Steels,7252,,1726.8997821780247,316.0878604196007
2084,Coleshill Town,7634,,1808.932290693987,292.2968692704546
2085,Eastwood Community,16985,,1468.5946712012446,296.5295280489942
2086,Corby Town,7221,,1485.2075115651967,316.7138339807582
2092,Redbridge,8908,,1325.1945386674024,299.0985497991045
2094,Hertford Town,7648,,1483.6918405436395,295.96421086675394
2095,Barton Rovers,7614,,1755.151181378879,319.29011715419784
2097,Tilbury,7255,,1638.2984796139938,321.03702253792903
2100,Bishop's Cleeve,8709,,1776.2041720451102,313.47701012952086
2101,Sevenoaks Town,7249,,1829.7236841712893,309.63837864977177
2105,Ashford Town (Middlesex),7613,,1489.0261699214452,280.18733430721437
2119,Brightlingsea Regent,7704,,1877.6743964436182,327.4479953860668
2127,Stalybridge Celtic,7749,,1619.8257461685796,234.17726637352402
2128,Kidsgrove Athletic,7651,,1667.1882298963299,312.988221713555
2131,Atherstone Town,8689,,1572.497315308597,309.92885619976886
2139,Mildenhall Town,8873,,1269.978613744978,296.59916908001804
2140,Ascot United,8685,,1573.828728574391,321.80145045405044
2142,Thame United,7675,,1695.095533088252,318.50100594659284
2144,Yate Town,7762,,1725.6916923648607,318.509967142197
2150,AFC Portchester,8671,,1830.8261366571364,287.6514934989628
2152,AFC Croydon Athletic,8667,,1736.6917671372726,303.99468689374567
2155,Hythe & Dibden,8833,,1156.1755296776075,316.80616185476885
2159,AFC Stoneham,8672,,1639.3669439285698,309.60044998192456
2164,Congleton Town,8751,,1419.4037982429136,291.4481119018064
2172,Cockfosters,8747,,1544.758914912769,293.32548600185606
2175,Leighton Town,8846,,1854.7393201215186,300.02079258050594
2176,Burnham,8729,,1261.1461489971844,316.1284819508844
2180,Cobham,8746,,1220.4281451446582,304.6072953522807
2181,Uxbridge,7257,,1585.1481828719238,334.8217098412421
2190,Beckenham Town,8702,,1507.4502672708227,320.3688387353202
2193,Shaftesbury Town,8926,,1984.2601901790256,271.77633498616365
2201,Redcar Athletic,16994,,1292.515140973708,290.9549789360428
2204,Coventry Sphinx,8754,,1405.8156417011808,310.91795960734123
2209,Mulbarton Wanderers,8875,,1881.804310664747,286.5776822830586
2210,Gorleston,8793,,1917.382473893083,289.879679783363
2212,Eynesbury Rovers,8779,,1520.0474111903352,295.5803816065775
2217,Aylesbury Vale Dynamos,8691,,1501.5723880294356,296.73245154952974
2218,Fairford Town,8780,,1563.9584891227871,309.7684170870296
2226,Erith Town,8777,,1634.9853648271992,290.45904214564916
2234,Fareham Town,8782,,1550.5419034617385,281.07284735016765
2236,Exmouth,8778,,1318.8062049981038,308.4540008727941
2238,Corinthian,8753,,1307.981143008302,307.77324333705485
2239,AFC Whyteleafe,24354,,1647.989109224513,305.1842931731133
2240,Longridge Town,8859,,1664.5155593332945,302.48005440804144
2243,Silsden,8936,,1387.4440023605641,281.6850464668588
2250,Hanley Town,8810,,1601.7924298958874,309.70001279138876
2252,Grimsby Borough,8797,,1584.099312697365,284.0514445767796
2263,Slimbridge,7669,,1544.8185255929532,310.0928208342625
2271,Knaphill,8840,,1624.248158683802,298.9169861031868
2283,Newcastle Blue Star,24344,,1729.8047134871113,298.7500411003604
2285,Pickering Town,7246,,1513.5810395303372,289.5652998096725
2292,Racing Club Warwick,8904,,1421.2289990260279,289.0801272240877
2298,Newmarket Town,8878,,1741.4915040402448,298.2956376972472
2299,March Town United,8871,,1470.4985570635,303.2917852686325
2301,Ilford,8834,,1227.7472220412017,305.78058953497003
2320,Shildon AFC,8932,,1615.7954429636982,283.13677995956067
2330,Shepshed Dynamo,8929,,1409.1419537826941,283.8436914609421
2332,Sherwood Colliery,8931,,1511.3070512332154,315.7834809209068
2339,Histon,7234,,1442.5295378785186,296.7458548376129
2342,Stanway Rovers,8950,,1745.2408983392668,296.55160725891733
2348,Steyning Town,8952,,1974.4004610873503,292.8449630528975
2356,Tadley Calleva,8964,,1684.0213962591574,270.481438738358
2362,West Auckland Town,8992,,1605.0926298493393,285.13754680439547
2363,Bishop Auckland,8708,,1766.5495649277682,303.70170336453293
2366,West Didsbury & Chorlton,8993,,1581.5643465095216,302.4933326734077
2374,Worcester City,9010,,1506.9519331369102,319.0778407552609
2381,Bottesford Town,8713,,1562.9863279739334,315.230920222065
2385,Arlesey Town,8683,,1245.6315474063633,314.8220148481839
2387,Enfield 1893,8775,,1742.0240652627215,288.8288933098321
2388,Epsom & Ewell FC,11974,,1723.8557682481312,289.33434111638934
2397,Tavistock,8966,,1549.0782324353854,310.3147625890897
2406,Wythenshawe Amateurs,14428,,1270.0093171067838,307.9590386897997
2409,Chasetown,7626,,1887.2713696932622,286.20031008303005
2414,Rossington Main,12147,,1368.45154170536,309.27670355666527
2417,Cleethorpes Town,7631,,1702.298110594227,333.02524766056894
2418,Skegness Town,16995,,1395.8254437986075,300.12990437263255
2432,Laverstock & Ford,19556,,1807.2854568647244,299.7024076081059
2434,Falmouth Town,19552,,1460.8200420860169,305.21231752705904
2435,Torpoint Athletic,12080,,1620.437069756936,296.7944973802915
2438,Brixham,16984,,1693.24468922247,289.92211548237015
2442,Hallam,8804,,1498.0030893205012,298.98193453151583
2450,Worcester Raiders,19560,,1684.2143763714744,306.2399384946258
2454,Bourne Town,24335,,1439.8076661535204,292.46835462828193
2462,Real Bedford,21712,,1457.8188456284538,324.3668062916298
2469,Risborough Rangers,12021,,1466.7521581806789,306.853064037792
2476,Littlehampton Town,11998,,1728.78938511412,305.1208045446333
2482,Pontefract Collieries,7247,,1703.82190616468,309.11947763677364
2486,Raynes Park Vale,8906,,1560.4645969513506,312.0199311286235
2487,Bury Town,7622,,1489.2626703110254,303.6168810463033
2489,Ramsgate,7665,,1847.6156011368007,333.17252345050684
2496,Westfield (Surrey),7261,,1843.833831926685,285.4273757488992
2498,Brentwood Town,7216,,1844.8300519590227,317.1999545344962
2499,Avro,8690,,1389.224023685837,306.71797496015523
2501,Carlton Town,7624,,1941.7066548179073,305.5618530682423
2506,Bootle,8712,,1657.7795016219013,285.78267626872633
2511,Sittingbourne,7250,,1603.9639797227835,318.7309586085896
2515,Didcot Town,7222,,1744.8127638673523,293.9094830903715
2516,Lancing,8842,,1649.4113017625396,307.51253458446405
2518,Long Eaton United,8856,,1649.7458773205462,320.8428051468512
2519,Boston Town,24355,,1672.1416696810595,282.4991383730844
2520,Sheppey United,8928,,1905.0791860268191,307.3034075761286
2522,Atherton Collieries,7694,,1391.7607781438983,319.9974656666094
2525,Berkhamsted,7214,,1917.5256255944182,320.0222530526653
2526,Three Bridges,7676,,1650.893589396985,312.17357791278715
2528,Hayes & Yeading United,7720,,1698.1510097999685,306.86222282189414
2533,Witton Albion,7760,,1893.4233618818237,277.1265520840705
2534,Guiseley AFC,1824,,1982.2416340432671,316.97008122027415
2539,Leek Town,7239,,1560.718293964101,319.6332914959603
2540,Hitchin Town,4682,,1697.1355601673044,288.61956605059635
2542,Bowers & Pitsea,7764,,1767.319579807998,312.49712083859725
2544,Dartford,4690,,1725.6142481384766,319.31708108520996
2545,Marlow,7657,,1468.3194097937524,321.66355514897
2546,Hastings United,7231,,1628.175302738093,301.91333772592
2547,Havant & Wville,1843,,1782.9349988413223,334.3594567881069
2548,Taunton Town,4711,,1459.2405513264357,301.0024232262128
2549,Workington,7265,,1350.267963672899,329.410972116979
2550,Hebburn Town,8822,,1194.5624424935813,324.4632749706165
2551,Bromsgrove Sporting,7705,,1525.8050747719521,340.0490542988924
2555,AFC Sudbury,7205,,1717.0701444804586,317.06484369354496
2556,Canvey Island,7623,,1784.6301302293589,332.261125734752
2558,Dover,1829,,1169.478915428972,338.66010250905157
2561,Chertsey Town,7627,,1825.57082267741,318.5425440361239
2562,Basingstoke Town,7615,,1365.8863609944897,334.8171980495203
2564,Whitby Town,7757,,1814.1727598332404,320.1727630659064
2565,Bamber Bridge,7695,,1256.8510982694702,294.6477772367032
2567,Barwell,7697,,1669.8916254798287,334.9685837283288
2568,Lowestoft Town,7729,,2053.7973807805624,312.8793754470005
2569,Potters Bar Town,7739,,1103.1784973601293,323.96276942070295
2571,Bishop's Stortford,7701,,1682.2031598759568,313.63460540035817
2572,Chichester City,7628,,1823.5649397114855,301.88171892605374
2573,Wingate & Finchley,7759,,1444.7895035539377,296.74285304950985
2576,Whitehawk,4713,,1710.4292408892059,306.5468602111984
2577,Carshalton Athletic,7707,,1732.5565123284946,319.0779239969021
2578,Gosport Borough,7717,,1587.6385915192475,319.56505037227623
2582,Lancaster City,7726,,1583.738888576871,335.4916553291691
2583,Basford United,7698,,1836.4551972770034,319.53277819717437
2585,United of Manchester,7754,,1591.6902047289932,316.5068576892336
2589,Stratford Town,7750,,1488.064041489533,320.60014032007575
2590,Worksop Town,7266,,2118.0985833355594,331.79976671570006
2591,Kettering Town,8654,,2017.5278591182546,321.1991685015163
2592,Redditch United,7741,,1624.9428346158159,321.8999081045335
2595,Bedford Town,7616,,1380.8235240554072,263.79770349693774
2596,Dulwich Hamlet,8149,,1389.5196865491719,334.35345829700043
2599,Gloucester City,8653,,1875.396381937694,305.9409093260322
2600,Tiverton Town,7753,,1234.945380168218,334.4462477600687
2603,Swindon Supermarine,7751,,1680.1452620660425,294.15874531941324
2609,Rylands,8918,,1449.8985416201147,336.2240403493613
2610,Prescot Cables,7663,,1757.0545201203502,320.8714135435421
2611,Ilkeston Town,7236,,1507.7578674341569,334.38072297201785
2613,St Ives Town,7747,,1698.3906669047183,334.17829483722534
2614,Lewes,7728,,1543.2319687080242,333.80050560278386
2615,Hanwell Town,7645,,1941.2533629625002,304.3951205198173
2617,Plymouth Parkway,8899,,1834.8123689841123,333.120160501767
2618,Stockton Town,8953,,1585.940752843947,319.24300836301956
2619,Stourbridge,4710,,1700.4570049086592,314.29598293468337
2620,Hashtag United,14411,,1495.4895714873076,335.87263606910307
2621,Cheshunt,7708,,1669.4009627166292,333.72243053833483
2622,Cray Wanderers,7711,,1976.6058570987036,312.9867241555641
2624,Winchester City,7682,,1465.3136603453095,276.56638531461624
